player_id,player_name,age,season,game_num,date,team,opponent,home_away_status,result,G,A,P,rating,PIM,EVG,PPG,SHG,GWG,EVA,PPA,SHA,S,S_perc,shifts,TOI,HIT,BLK,FOW,FOL,FOW_perc
/d/dumoubr01,Brian Dumoulin,29,2021,37,2021-05-01,PIT,WSH,0,W,0,0,0,3,0,0,0,0,0,0,0,0,1,0.0,27,22.48333333333333,1,1,0,0,
/d/dumoubr01,Brian Dumoulin,29,2021,38,2021-05-03,PIT,PHI,0,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,19.03333333333333,0,3,0,0,
/d/dumoubr01,Brian Dumoulin,29,2021,39,2021-05-04,PIT,PHI,0,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,27,21.766666666666666,1,1,0,0,
/d/dumoubr01,Brian Dumoulin,29,2021,40,2021-05-06,PIT,BUF,1,W,1,0,1,1,2,1,0,0,0,0,0,0,1,100.0,23,22.8,1,2,0,0,
/d/dumoubr01,Brian Dumoulin,29,2021,41,2021-05-08,PIT,BUF,1,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,21,23.16666666666667,4,0,0,0,
/d/dunnejo01,Joshua Dunne,22,2021,1,2021-04-15,CBJ,DAL,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,12.066666666666665,2,1,1,8,11.1
/d/dunnejo01,Joshua Dunne,22,2021,2,2021-04-17,CBJ,DAL,0,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,17,11.7,4,2,0,10,0.0
/d/dunnejo01,Joshua Dunne,22,2021,3,2021-04-19,CBJ,FLA,0,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,12,8.933333333333334,1,1,2,4,33.3
/d/dunnejo01,Joshua Dunne,22,2021,4,2021-04-20,CBJ,FLA,0,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,15,12.983333333333333,1,0,2,3,40.0
/d/dunnejo01,Joshua Dunne,22,2021,5,2021-04-22,CBJ,TBL,0,L,0,0,0,0,4,0,0,0,0,0,0,0,0,,18,8.766666666666667,1,2,1,3,25.0
/d/dunnejo01,Joshua Dunne,22,2021,6,2021-04-25,CBJ,TBL,0,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,9,7.866666666666667,3,1,0,0,
/d/dunnvi02,Vince Dunn,24,2021,1,2021-01-13,STL,COL,0,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,22,16.533333333333335,2,0,0,0,
/d/dunnvi02,Vince Dunn,24,2021,2,2021-01-15,STL,COL,0,L,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,28,18.966666666666665,1,2,0,0,
/d/dunnvi02,Vince Dunn,24,2021,3,2021-01-18,STL,SJS,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,14.316666666666665,0,0,0,0,
/d/dunnvi02,Vince Dunn,24,2021,4,2021-01-20,STL,SJS,1,L-SO,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,20,19.266666666666666,0,0,0,0,
/d/dunnvi02,Vince Dunn,24,2021,5,2021-01-23,STL,LAK,1,W,1,0,1,1,0,1,0,0,0,0,0,0,2,50.0,23,15.833333333333336,2,2,0,0,
/d/dunnvi02,Vince Dunn,24,2021,6,2021-01-24,STL,LAK,1,L,0,0,0,-2,0,0,0,0,0,0,0,0,0,,20,14.316666666666665,0,1,0,0,
/d/dunnvi02,Vince Dunn,24,2021,7,2021-01-30,STL,ANA,0,W,1,0,1,0,2,0,1,0,0,0,0,0,2,50.0,24,17.966666666666665,0,2,0,0,
/d/dunnvi02,Vince Dunn,24,2021,8,2021-01-31,STL,ANA,0,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,27,21.5,2,1,0,0,
/d/dunnvi02,Vince Dunn,24,2021,9,2021-02-02,STL,ARI,1,W,1,1,2,3,0,1,0,0,0,1,0,0,2,50.0,23,16.0,1,0,0,0,
/d/dunnvi02,Vince Dunn,24,2021,10,2021-02-04,STL,ARI,1,L,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,28,22.516666666666666,1,1,0,0,
/d/dunnvi02,Vince Dunn,24,2021,11,2021-02-06,STL,ARI,1,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,22,17.916666666666668,2,1,0,0,
/d/dunnvi02,Vince Dunn,24,2021,12,2021-02-08,STL,ARI,1,L-SO,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,27,23.28333333333333,2,4,0,0,
/d/dunnvi02,Vince Dunn,24,2021,13,2021-02-12,STL,ARI,0,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,20.15,1,2,0,0,
/d/dunnvi02,Vince Dunn,24,2021,14,2021-02-13,STL,ARI,0,W,0,1,1,0,0,0,0,0,0,1,0,0,5,0.0,29,21.133333333333333,0,0,0,0,
/d/dunnvi02,Vince Dunn,24,2021,15,2021-02-15,STL,ARI,0,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,26,21.166666666666668,0,0,0,0,
/d/dunnvi02,Vince Dunn,24,2021,16,2021-02-18,STL,SJS,1,W,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,25,20.466666666666665,1,2,0,0,
/d/dunnvi02,Vince Dunn,24,2021,17,2021-02-20,STL,SJS,1,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,24,18.066666666666666,0,2,0,0,
/d/dunnvi02,Vince Dunn,24,2021,18,2021-02-22,STL,LAK,1,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,27,20.78333333333333,1,0,0,0,
/d/dunnvi02,Vince Dunn,24,2021,19,2021-02-24,STL,LAK,1,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,27,21.316666666666666,0,0,0,0,
/d/dunnvi02,Vince Dunn,24,2021,20,2021-02-27,STL,SJS,0,W,0,1,1,2,0,0,0,0,0,1,0,0,2,0.0,27,17.866666666666667,1,0,0,0,
/d/dunnvi02,Vince Dunn,24,2021,21,2021-03-01,STL,ANA,0,W,0,1,1,0,0,0,0,0,0,0,1,0,0,,23,19.733333333333334,1,1,0,0,
/d/dunnvi02,Vince Dunn,24,2021,22,2021-03-03,STL,ANA,0,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,27,21.166666666666668,0,0,0,0,
/d/dunnvi02,Vince Dunn,24,2021,23,2021-03-05,STL,LAK,0,W,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,27,20.1,0,2,0,0,
/d/dunnvi02,Vince Dunn,24,2021,24,2021-03-06,STL,LAK,0,L-OT,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,30,23.08333333333333,1,0,0,0,
/d/dunnvi02,Vince Dunn,24,2021,25,2021-03-08,STL,SJS,0,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,31,23.0,0,1,0,0,
/d/dunnvi02,Vince Dunn,24,2021,26,2021-03-12,STL,VEG,1,L-OT,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,25,19.33333333333333,1,2,0,0,
/d/dunnvi02,Vince Dunn,24,2021,27,2021-03-13,STL,VEG,1,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,28,17.733333333333334,0,4,0,0,
/d/dunnvi02,Vince Dunn,24,2021,28,2021-03-17,STL,LAK,0,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,28,19.133333333333333,0,1,0,0,
/d/dunnvi02,Vince Dunn,24,2021,29,2021-03-19,STL,SJS,0,W,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,34,23.5,1,4,0,0,
/d/dunnvi02,Vince Dunn,24,2021,30,2021-03-20,STL,SJS,0,W,1,1,2,2,0,1,0,0,0,0,1,0,2,50.0,30,21.35,2,1,0,0,
/d/dunnvi02,Vince Dunn,24,2021,31,2021-03-22,STL,VEG,0,L,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,28,20.1,1,2,0,0,
/d/dunnvi02,Vince Dunn,24,2021,32,2021-03-25,STL,MIN,0,L,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,27,19.28333333333333,0,1,0,0,
/d/dunnvi02,Vince Dunn,24,2021,33,2021-03-26,STL,ANA,1,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,26,19.15,0,1,0,0,
/d/dunnvi02,Vince Dunn,24,2021,34,2021-04-02,STL,COL,0,L,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,28,19.266666666666666,0,2,0,0,
/d/dunnvi02,Vince Dunn,24,2021,35,2021-04-03,STL,COL,0,L,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,25,17.833333333333332,1,2,0,0,
/d/dunnvi02,Vince Dunn,24,2021,36,2021-04-05,STL,VEG,1,L,0,0,0,-3,0,0,0,0,0,0,0,0,0,,20,17.383333333333333,2,0,0,0,
/d/dunnvi02,Vince Dunn,24,2021,37,2021-04-07,STL,VEG,1,W,0,1,1,2,0,0,0,0,0,1,0,0,5,0.0,22,17.25,0,2,0,0,
/d/dunnvi02,Vince Dunn,24,2021,38,2021-04-09,STL,MIN,1,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,26,21.266666666666666,0,2,0,0,
/d/dunnvi02,Vince Dunn,24,2021,39,2021-04-10,STL,MIN,1,W,0,3,3,1,4,0,0,0,0,2,1,0,0,,30,20.666666666666668,2,1,0,0,
/d/dunnvi02,Vince Dunn,24,2021,40,2021-04-14,STL,COL,1,L,1,0,1,-1,0,0,1,0,0,0,0,0,2,50.0,25,16.916666666666668,1,0,0,0,
/d/dunnvi02,Vince Dunn,24,2021,41,2021-04-17,STL,ARI,0,L,0,1,1,0,0,0,0,0,0,0,1,0,0,,25,16.233333333333334,2,1,0,0,
/d/dunnvi02,Vince Dunn,24,2021,42,2021-04-22,STL,COL,1,L,0,1,1,-1,2,0,0,0,0,0,1,0,0,,26,18.616666666666667,1,0,0,0,
/d/dunnvi02,Vince Dunn,24,2021,43,2021-04-24,STL,COL,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,16.25,3,1,0,0,
/d/dvorach01,Christian Dvorak,24,2021,1,2021-01-14,ARI,SJS,1,L-SO,0,1,1,1,0,0,0,0,0,0,1,0,4,0.0,25,21.4,0,2,15,4,78.9
/d/dvorach01,Christian Dvorak,24,2021,2,2021-01-16,ARI,SJS,1,W,0,1,1,0,2,0,0,0,0,1,0,0,2,0.0,23,14.983333333333333,0,1,8,3,72.7
/d/dvorach01,Christian Dvorak,24,2021,3,2021-01-18,ARI,VEG,0,L,0,0,0,-3,2,0,0,0,0,0,0,0,2,0.0,23,18.216666666666665,0,0,17,11,60.7
/d/dvorach01,Christian Dvorak,24,2021,4,2021-01-20,ARI,VEG,0,L,0,1,1,-1,0,0,0,0,0,1,0,0,0,,24,17.316666666666666,1,1,5,7,41.7
/d/dvorach01,Christian Dvorak,24,2021,5,2021-01-22,ARI,VEG,1,W,1,1,2,1,0,0,1,0,0,1,0,0,2,50.0,26,16.333333333333332,3,0,3,7,30.0
/d/dvorach01,Christian Dvorak,24,2021,6,2021-01-24,ARI,VEG,1,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,24,17.816666666666666,0,0,5,10,33.3
/d/dvorach01,Christian Dvorak,24,2021,7,2021-01-26,ARI,ANA,1,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,23,20.116666666666667,1,0,7,9,43.8
/d/dvorach01,Christian Dvorak,24,2021,8,2021-01-28,ARI,ANA,1,W,2,0,2,1,0,1,1,0,1,0,0,0,2,100.0,26,19.416666666666668,1,0,13,6,68.4
/d/dvorach01,Christian Dvorak,25,2021,9,2021-02-02,ARI,STL,0,L,2,0,2,2,0,1,1,0,0,0,0,0,7,28.6,28,20.366666666666667,0,1,12,11,52.2
/d/dvorach01,Christian Dvorak,25,2021,10,2021-02-04,ARI,STL,0,W,1,1,2,1,0,1,0,0,1,1,0,0,3,33.3,27,19.75,1,1,6,12,33.3
/d/dvorach01,Christian Dvorak,25,2021,11,2021-02-06,ARI,STL,0,W,0,0,0,0,2,0,0,0,0,0,0,0,0,,24,18.483333333333334,0,0,7,12,36.8
/d/dvorach01,Christian Dvorak,25,2021,12,2021-02-08,ARI,STL,0,W,1,1,2,0,0,0,1,0,0,0,1,0,3,33.3,29,24.05,0,2,14,16,46.7
/d/dvorach01,Christian Dvorak,25,2021,13,2021-02-12,ARI,STL,1,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,23,18.916666666666668,0,0,8,7,53.3
/d/dvorach01,Christian Dvorak,25,2021,14,2021-02-13,ARI,STL,1,L-OT,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,26,21.8,3,1,9,12,42.9
/d/dvorach01,Christian Dvorak,25,2021,15,2021-02-15,ARI,STL,1,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,28,21.73333333333333,1,2,10,7,58.8
/d/dvorach01,Christian Dvorak,25,2021,16,2021-02-18,ARI,LAK,1,L-SO,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,25,19.266666666666666,0,0,10,8,55.6
/d/dvorach01,Christian Dvorak,25,2021,17,2021-02-20,ARI,LAK,1,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,25,17.566666666666666,0,0,7,9,43.8
/d/dvorach01,Christian Dvorak,25,2021,18,2021-02-22,ARI,ANA,1,W,2,0,2,1,0,0,1,1,1,0,0,0,2,100.0,27,19.383333333333333,0,1,12,11,52.2
/d/dvorach01,Christian Dvorak,25,2021,19,2021-02-24,ARI,ANA,1,W,0,0,0,2,0,0,0,0,0,0,0,0,2,0.0,27,19.53333333333333,0,0,13,9,59.1
/d/dvorach01,Christian Dvorak,25,2021,20,2021-02-26,ARI,COL,1,L,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,20,17.116666666666667,1,0,8,8,50.0
/d/dvorach01,Christian Dvorak,25,2021,21,2021-02-27,ARI,COL,1,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,22,18.266666666666666,1,1,9,6,60.0
/d/dvorach01,Christian Dvorak,25,2021,22,2021-03-03,ARI,LAK,0,W,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,23,16.933333333333334,1,1,8,9,47.1
/d/dvorach01,Christian Dvorak,25,2021,23,2021-03-05,ARI,MIN,1,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,24,19.233333333333334,0,0,17,10,63.0
/d/dvorach01,Christian Dvorak,25,2021,24,2021-03-06,ARI,MIN,1,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,27,18.85,1,0,15,10,60.0
/d/dvorach01,Christian Dvorak,25,2021,25,2021-03-08,ARI,COL,0,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,25,18.466666666666665,3,3,14,8,63.6
/d/dvorach01,Christian Dvorak,25,2021,26,2021-03-10,ARI,COL,0,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,22.0,1,1,14,11,56.0
/d/dvorach01,Christian Dvorak,25,2021,27,2021-03-12,ARI,MIN,0,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,23,19.55,0,1,17,3,85.0
/d/dvorach01,Christian Dvorak,25,2021,28,2021-03-14,ARI,MIN,0,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,16.083333333333332,0,0,10,9,52.6
/d/dvorach01,Christian Dvorak,25,2021,29,2021-03-16,ARI,MIN,0,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,21,18.0,0,0,8,11,42.1
/d/dvorach01,Christian Dvorak,25,2021,30,2021-03-18,ARI,ANA,0,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,27,20.966666666666665,1,0,10,14,41.7
/d/dvorach01,Christian Dvorak,25,2021,31,2021-03-20,ARI,ANA,0,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,18.616666666666667,2,0,9,6,60.0
/d/dvorach01,Christian Dvorak,25,2021,32,2021-03-22,ARI,COL,1,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,17.166666666666668,1,2,11,7,61.1
/d/dvorach01,Christian Dvorak,25,2021,33,2021-03-23,ARI,COL,1,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,28,22.08333333333333,2,5,11,6,64.7
/d/dvorach01,Christian Dvorak,25,2021,34,2021-03-26,ARI,SJS,1,W,2,0,2,2,0,2,0,0,1,0,0,0,3,66.7,21,16.783333333333335,0,2,10,5,66.7
/d/dvorach01,Christian Dvorak,25,2021,35,2021-03-27,ARI,SJS,1,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,22,20.166666666666668,0,0,9,8,52.9
/d/dvorach01,Christian Dvorak,25,2021,36,2021-03-31,ARI,COL,0,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,23,15.916666666666664,1,0,6,6,50.0
/d/dvorach01,Christian Dvorak,25,2021,37,2021-04-02,ARI,ANA,0,W,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,21,15.166666666666664,3,0,5,7,41.7
/d/dvorach01,Christian Dvorak,25,2021,38,2021-04-04,ARI,ANA,0,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,17.616666666666667,1,0,9,6,60.0
/d/dvorach01,Christian Dvorak,25,2021,39,2021-04-05,ARI,LAK,0,W,1,0,1,0,2,1,0,0,0,0,0,0,2,50.0,25,19.5,0,2,8,13,38.1
/d/dvorach01,Christian Dvorak,25,2021,40,2021-04-07,ARI,LAK,0,L,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,26,17.516666666666666,2,0,8,6,57.1
/d/dvorach01,Christian Dvorak,25,2021,41,2021-04-09,ARI,VEG,0,L,0,1,1,-3,0,0,0,0,0,1,0,0,3,0.0,25,14.933333333333335,1,2,5,11,31.3
/d/dvorach01,Christian Dvorak,25,2021,42,2021-04-11,ARI,VEG,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,15.683333333333335,0,0,5,10,33.3
/d/dvorach01,Christian Dvorak,25,2021,43,2021-04-12,ARI,COL,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,17.416666666666668,0,0,14,8,63.6
/d/dvorach01,Christian Dvorak,25,2021,44,2021-04-14,ARI,MIN,0,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,22,15.983333333333333,0,0,6,10,37.5
/d/dvorach01,Christian Dvorak,25,2021,45,2021-04-17,ARI,STL,1,W,0,1,1,-1,0,0,0,0,0,0,1,0,2,0.0,24,17.833333333333332,0,2,8,11,42.1
/d/dvorach01,Christian Dvorak,25,2021,46,2021-04-19,ARI,MIN,1,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,13.533333333333333,3,0,13,3,81.3
/d/dvorach01,Christian Dvorak,25,2021,47,2021-04-21,ARI,MIN,1,L,1,0,1,-1,0,0,1,0,0,0,0,0,2,50.0,26,18.416666666666668,3,0,11,11,50.0
/d/dvorach01,Christian Dvorak,25,2021,48,2021-04-24,ARI,LAK,0,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,21,16.3,1,4,9,16,36.0
/d/dvorach01,Christian Dvorak,25,2021,49,2021-04-26,ARI,SJS,0,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,26,17.6,0,2,12,7,63.2
/d/dvorach01,Christian Dvorak,25,2021,50,2021-04-28,ARI,SJS,0,L,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,24,17.416666666666668,3,1,9,8,52.9
/d/dvorach01,Christian Dvorak,25,2021,51,2021-04-30,ARI,VEG,1,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,24,16.433333333333334,1,2,13,11,54.2
/d/dvorach01,Christian Dvorak,25,2021,52,2021-05-01,ARI,VEG,1,L-OT,1,0,1,-1,0,0,1,0,0,0,0,0,3,33.3,30,22.35,0,2,15,14,51.7
/d/dvorach01,Christian Dvorak,25,2021,53,2021-05-03,ARI,LAK,1,L,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,22,16.583333333333332,2,0,6,9,40.0
/d/dvorach01,Christian Dvorak,25,2021,54,2021-05-05,ARI,LAK,1,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,24,19.133333333333333,1,0,8,11,42.1
/d/dvorach01,Christian Dvorak,25,2021,55,2021-05-07,ARI,SJS,0,W,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,27,17.85,1,0,7,17,29.2
/d/dvorach01,Christian Dvorak,25,2021,56,2021-05-08,ARI,SJS,0,W,2,0,2,0,0,1,1,0,0,0,0,0,4,50.0,29,20.866666666666667,0,0,15,12,55.6
/d/dzingry01,Ryan Dzingel,28,2021,1,2021-01-14,CAR,DET,0,W,1,0,1,0,0,0,1,0,0,0,0,0,1,100.0,17,11.95,4,0,0,0,
/d/dzingry01,Ryan Dzingel,28,2021,2,2021-01-16,CAR,DET,0,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,11.733333333333333,0,1,0,0,
/d/dzingry01,Ryan Dzingel,28,2021,3,2021-01-18,CAR,NSH,0,W,0,0,0,-1,0,0,0,0,0,0,0,0,0,,16,12.266666666666667,0,0,0,0,
/d/dzingry01,Ryan Dzingel,28,2021,4,2021-01-28,CAR,TBL,1,W,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,20,14.983333333333333,1,0,0,0,
/d/dzingry01,Ryan Dzingel,28,2021,5,2021-01-30,CAR,DAL,1,W,1,0,1,0,0,0,1,0,0,0,0,0,2,50.0,21,15.316666666666665,1,0,0,0,
/d/dzingry01,Ryan Dzingel,28,2021,6,2021-01-31,CAR,DAL,1,W,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,19,16.066666666666666,1,1,0,0,
/d/dzingry01,Ryan Dzingel,28,2021,7,2021-02-02,CAR,CHI,0,W,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,14,10.8,1,0,0,0,
/d/dzingry01,Ryan Dzingel,28,2021,8,2021-02-04,CAR,CHI,0,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,14,10.783333333333333,1,1,0,0,
/d/dzingry01,Ryan Dzingel,28,2021,9,2021-02-07,CAR,CBJ,0,W,0,2,2,2,0,0,0,0,0,2,0,0,0,,18,12.983333333333333,1,0,0,2,0.0
/d/dzingry01,Ryan Dzingel,28,2021,10,2021-02-08,CAR,CBJ,0,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,23,18.716666666666665,0,0,0,0,
/d/dzingry01,Ryan Dzingel,28,2021,11,2021-02-11,CAR,DAL,0,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,9.683333333333334,0,0,0,0,
/d/dzingry01,Ryan Dzingel,28,2021,12,2021-03-04,OTT,CGY,0,L,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,22,15.233333333333333,1,0,0,1,0.0
/d/dzingry01,Ryan Dzingel,28,2021,13,2021-03-07,OTT,CGY,0,W,1,0,1,0,2,1,0,0,0,0,0,0,1,100.0,19,12.65,1,1,1,0,100.0
/d/dzingry01,Ryan Dzingel,28,2021,14,2021-03-08,OTT,EDM,0,L,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,20,13.733333333333333,1,1,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,15,2021-03-10,OTT,EDM,0,L,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,16,11.666666666666664,4,0,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,16,2021-03-12,OTT,EDM,0,L,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,23,16.316666666666666,0,0,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,17,2021-03-14,OTT,TOR,1,W,1,0,1,1,0,1,0,0,0,0,0,0,5,20.0,15,11.1,2,0,1,1,50.0
/d/dzingry01,Ryan Dzingel,29,2021,18,2021-03-15,OTT,VAN,1,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,20,13.3,1,1,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,19,2021-03-17,OTT,VAN,1,L-SO,1,0,1,0,2,1,0,0,0,0,0,0,4,25.0,22,15.35,3,0,0,1,0.0
/d/dzingry01,Ryan Dzingel,29,2021,20,2021-03-22,OTT,CGY,1,W,1,0,1,1,0,1,0,0,0,0,0,0,2,50.0,18,12.4,0,0,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,21,2021-03-24,OTT,CGY,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,13.383333333333333,1,0,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,22,2021-03-25,OTT,TOR,1,L-OT,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,18,12.183333333333335,2,0,0,1,0.0
/d/dzingry01,Ryan Dzingel,29,2021,23,2021-04-01,OTT,MTL,1,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,18,11.75,2,0,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,24,2021-04-03,OTT,MTL,0,W,0,0,0,-1,0,0,0,0,0,0,0,0,0,,16,10.216666666666667,2,0,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,25,2021-04-05,OTT,WPG,0,L,1,1,2,1,0,1,0,0,0,0,1,0,1,100.0,24,17.35,2,1,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,26,2021-04-07,OTT,EDM,1,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,13.3,1,0,0,1,0.0
/d/dzingry01,Ryan Dzingel,29,2021,27,2021-04-10,OTT,TOR,0,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,14,9.85,0,0,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,28,2021-04-12,OTT,WPG,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,9.65,1,1,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,29,2021-04-14,OTT,WPG,1,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,14,13.616666666666667,0,0,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,30,2021-04-17,OTT,MTL,0,W,0,0,0,0,2,0,0,0,0,0,0,0,0,,14,10.716666666666667,0,1,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,31,2021-04-19,OTT,CGY,0,W,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,16,11.1,0,0,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,32,2021-04-22,OTT,VAN,0,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,10.233333333333333,2,0,0,1,0.0
/d/dzingry01,Ryan Dzingel,29,2021,33,2021-04-24,OTT,VAN,0,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,11.833333333333336,1,0,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,34,2021-04-26,OTT,VAN,1,W,0,0,0,0,7,0,0,0,0,0,0,0,2,0.0,18,12.466666666666667,1,0,0,1,0.0
/d/dzingry01,Ryan Dzingel,29,2021,35,2021-04-28,OTT,VAN,1,W,0,1,1,0,0,0,0,0,0,1,0,0,0,,19,15.933333333333335,2,0,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,36,2021-05-01,OTT,MTL,0,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,17,14.166666666666664,1,0,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,37,2021-05-03,OTT,WPG,1,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,11,9.016666666666667,1,0,0,0,
/d/dzingry01,Ryan Dzingel,29,2021,38,2021-05-05,OTT,MTL,1,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,16,12.816666666666665,1,1,1,0,100.0
