date,game_id,team,location,G,OT_flag,win_flag
2022-01-01,220101_SEAVAN,SEA,H,2,,0
2022-01-01,220101_TOROTT,TOR,H,6,,1
2022-01-02,220102_CHICGY,CHI,H,1,,0
2022-01-02,220102_COLANA,COL,H,4,,1
2022-01-02,220102_DETBOS,DET,H,1,,0
2022-01-02,220102_NYRTBL,NYR,H,4,,1
2022-01-02,220102_PITSJS,PIT,H,8,,1
2022-01-02,220102_VGKWPG,VGK,H,4,OT,0
2022-01-02,220102_WSHNJD,WSH,H,3,OT,0
2022-01-03,220103_NYREDM,NYR,H,4,,1
2022-01-04,220104_ANAPHI,ANA,H,4,,1
2022-01-04,220104_ARIWPG,ARI,H,1,,0
2022-01-04,220104_BOSNJD,BOS,H,5,,1
2022-01-04,220104_CBJTBL,CBJ,H,2,,0
2022-01-04,220104_CHICOL,CHI,H,3,OT,0
2022-01-04,220104_DETSJS,DET,H,6,,1
2022-01-04,220104_FLACGY,FLA,H,6,,1
2022-01-04,220104_VGKNSH,VGK,H,2,,0
2022-01-05,220105_PITSTL,PIT,H,5,,1
2022-01-05,220105_TOREDM,TOR,H,4,,1
2022-01-06,220106_ARICHI,ARI,H,6,,1
2022-01-06,220106_BOSMIN,BOS,H,2,,0
2022-01-06,220106_BUFSJS,BUF,H,2,,0
2022-01-06,220106_COLWPG,COL,H,7,,1
2022-01-06,220106_DALFLA,DAL,H,6,SO,1
2022-01-06,220106_LAKNSH,LAK,H,2,,0
2022-01-06,220106_NJDCBJ,NJD,H,3,,1
2022-01-06,220106_PHIPIT,PHI,H,2,,0
2022-01-06,220106_TBLCGY,TBL,H,4,,1
2022-01-06,220106_VGKNYR,VGK,H,5,,1
2022-01-07,220107_CARCGY,CAR,H,6,,1
2022-01-07,220107_STLWSH,STL,H,5,,1
2022-01-08,220108_ANANYR,ANA,H,1,,0
2022-01-08,220108_ARINSH,ARI,H,2,,0
2022-01-08,220108_CARFLA,CAR,H,3,OT,0
2022-01-08,220108_CBJNJD,CBJ,H,4,,1
2022-01-08,220108_COLTOR,COL,H,5,OT,1
2022-01-08,220108_DALPIT,DAL,H,3,,1
2022-01-08,220108_LAKDET,LAK,H,4,,1
2022-01-08,220108_MINWSH,MIN,H,3,SO,1
2022-01-08,220108_PHISJS,PHI,H,2,OT,0
2022-01-08,220108_TBLBOS,TBL,H,2,,0
2022-01-08,220108_VGKCHI,VGK,H,1,,0
2022-01-09,220109_ANADET,ANA,H,4,SO,1
2022-01-09,220109_STLDAL,STL,H,2,,1
2022-01-10,220110_COLSEA,COL,H,4,,1
2022-01-10,220110_LAKNYR,LAK,H,3,,1
2022-01-10,220110_WSHBOS,WSH,H,3,,0
2022-01-11,220111_ANAPIT,ANA,H,1,,0
2022-01-11,220111_BUFTBL,BUF,H,1,,0
2022-01-11,220111_CBJCHI,CBJ,H,2,,0
2022-01-11,220111_FLAVAN,FLA,H,5,,1
2022-01-11,220111_NSHCOL,NSH,H,5,OT,1
2022-01-11,220111_SJSDET,SJS,H,3,OT,1
2022-01-11,220111_VGKTOR,VGK,H,3,SO,0
2022-01-12,220112_ARITOR,ARI,H,2,,1
2022-01-12,220112_BOSMTL,BOS,H,5,,1
2022-01-12,220112_DALSEA,DAL,H,5,,1
2022-01-13,220113_BOSPHI,BOS,H,3,,1
2022-01-13,220113_CARCBJ,CAR,H,0,,0
2022-01-13,220113_CGYOTT,CGY,H,1,,0
2022-01-13,220113_CHIMTL,CHI,H,3,OT,1
2022-01-13,220113_DETWPG,DET,H,0,,0
2022-01-13,220113_LAKPIT,LAK,H,6,,1
2022-01-13,220113_NSHBUF,NSH,H,1,,0
2022-01-13,220113_NYINJD,NYI,H,3,,1
2022-01-13,220113_SJSNYR,SJS,H,0,,0
2022-01-13,220113_STLSEA,STL,H,2,,1
2022-01-13,220113_TBLVAN,TBL,H,4,,1
2022-01-14,220114_COLARI,COL,H,4,SO,1
2022-01-14,220114_FLADAL,FLA,H,7,,1
2022-01-14,220114_MINANA,MIN,H,7,,1
2022-01-15,220115_ARICOL,ARI,H,0,,0
2022-01-15,220115_BOSNSH,BOS,H,4,OT,1
2022-01-15,220115_CARVAN,CAR,H,4,,1
2022-01-15,220115_CHIANA,CHI,H,3,,1
2022-01-15,220115_DETBUF,DET,H,4,,1
2022-01-15,220115_EDMOTT,EDM,H,4,,0
2022-01-15,220115_FLACBJ,FLA,H,9,,1
2022-01-15,220115_NYIWSH,NYI,H,0,,0
2022-01-15,220115_PHINYR,PHI,H,2,,0
2022-01-15,220115_SEALAK,SEA,H,1,,0
2022-01-15,220115_SJSPIT,SJS,H,1,OT,0
2022-01-15,220115_STLTOR,STL,H,5,,0
2022-01-15,220115_TBLDAL,TBL,H,3,,1
2022-01-16,220116_WSHVAN,WSH,H,2,,0
2022-01-17,220117_ARIMTL,ARI,H,5,,1
2022-01-17,220117_BUFDET,BUF,H,2,OT,0
2022-01-17,220117_COLMIN,COL,H,4,SO,1
2022-01-17,220117_NYIPHI,NYI,H,4,,1
2022-01-17,220117_SEACHI,SEA,H,3,SO,1
2022-01-17,220117_SJSLAK,SJS,H,6,,1
2022-01-17,220117_STLNSH,STL,H,5,,1
2022-01-17,220117_VGKPIT,VGK,H,3,,0
2022-01-18,220118_BOSCAR,BOS,H,1,,0
2022-01-18,220118_CGYFLA,CGY,H,5,,1
2022-01-18,220118_DALMTL,DAL,H,3,,0
2022-01-18,220118_LAKTBL,LAK,H,4,,0
2022-01-18,220118_NSHVAN,NSH,H,1,,0
2022-01-18,220118_OTTBUF,OTT,H,1,,0
2022-01-18,220118_PHINYI,PHI,H,3,SO,0
2022-01-18,220118_WSHWPG,WSH,H,4,OT,1
2022-01-19,220119_ANACOL,ANA,H,0,,0
2022-01-19,220119_NJDARI,NJD,H,1,,0
2022-01-19,220119_NYRTOR,NYR,H,6,,1
2022-01-20,220120_BOSWSH,BOS,H,4,,1
2022-01-20,220120_BUFDAL,BUF,H,4,,0
2022-01-20,220120_EDMFLA,EDM,H,0,,0
2022-01-20,220120_LAKCOL,LAK,H,1,,0
2022-01-20,220120_NSHWPG,NSH,H,5,,1
2022-01-20,220120_PHICBJ,PHI,H,1,,0
2022-01-20,220120_PITOTT,PIT,H,6,,1
2022-01-20,220120_SEASJS,SEA,H,3,,1
2022-01-20,220120_VGKMTL,VGK,H,4,OT,1
2022-01-21,220121_ANATBL,ANA,H,5,,1
2022-01-21,220121_CARNYR,CAR,H,6,,1
2022-01-21,220121_CBJPIT,CBJ,H,2,,0
2022-01-21,220121_CHIMIN,CHI,H,1,,0
2022-01-21,220121_DETDAL,DET,H,4,OT,0
2022-01-21,220121_NYIARI,NYI,H,4,,1
2022-01-21,220121_SEASTL,SEA,H,0,,0
2022-01-21,220121_VANFLA,VAN,H,1,SO,0
2022-01-22,220122_BOSWPG,BOS,H,3,,1
2022-01-22,220122_BUFPHI,BUF,H,6,,1
2022-01-22,220122_COLMTL,COL,H,3,OT,1
2022-01-22,220122_EDMCGY,EDM,H,5,,1
2022-01-22,220122_MINCHI,MIN,H,4,OT,1
2022-01-22,220122_NJDCAR,NJD,H,7,,1
2022-01-22,220122_NSHDET,NSH,H,4,,1
2022-01-22,220122_NYITOR,NYI,H,1,,0
2022-01-22,220122_NYRARI,NYR,H,7,,1
2022-01-22,220122_SJSTBL,SJS,H,1,,0
2022-01-22,220122_WSHOTT,WSH,H,3,OT,1
2022-01-23,220123_CBJOTT,CBJ,H,1,,0
2022-01-23,220123_NJDLAK,NJD,H,2,,0
2022-01-23,220123_PITWPG,PIT,H,3,SO,1
2022-01-23,220123_SEAFLA,SEA,H,5,,1
2022-01-23,220123_VANSTL,VAN,H,1,,0
2022-01-24,220124_BOSANA,BOS,H,3,,0
2022-01-24,220124_CGYSTL,CGY,H,7,,1
2022-01-24,220124_COLCHI,COL,H,2,,1
2022-01-24,220124_MINMTL,MIN,H,8,,1
2022-01-24,220124_NYRLAK,NYR,H,3,SO,1
2022-01-24,220124_PHIDAL,PHI,H,1,,0
2022-01-24,220124_WSHVGK,WSH,H,0,,0
2022-01-25,220125_CARVGK,CAR,H,4,OT,1
2022-01-25,220125_NJDDAL,NJD,H,1,,0
2022-01-25,220125_NYIPHI,NYI,H,4,,1
2022-01-25,220125_OTTBUF,OTT,H,5,,1
2022-01-25,220125_PITARI,PIT,H,6,,1
2022-01-25,220125_SEANSH,SEA,H,2,,0
2022-01-25,220125_VANEDM,VAN,H,2,OT,0
2022-01-25,220125_WPGFLA,WPG,H,3,,0
2022-01-26,220126_CBJCGY,CBJ,H,0,,0
2022-01-26,220126_COLBOS,COL,H,4,OT,1
2022-01-26,220126_DETCHI,DET,H,5,,0
2022-01-26,220126_TORANA,TOR,H,4,SO,1
2022-01-26,220126_WSHSJS,WSH,H,1,,0
2022-01-27,220127_CBJNYR,CBJ,H,5,,1
2022-01-27,220127_EDMNSH,EDM,H,3,SO,1
2022-01-27,220127_FLAVGK,FLA,H,4,,1
2022-01-27,220127_MTLANA,MTL,H,4,,0
2022-01-27,220127_NYILAK,NYI,H,2,,0
2022-01-27,220127_OTTCAR,OTT,H,2,SO,0
2022-01-27,220127_PITSEA,PIT,H,1,OT,0
2022-01-27,220127_STLCGY,STL,H,5,,1
2022-01-27,220127_TBLNJD,TBL,H,3,,1
2022-01-27,220127_WPGVAN,WPG,H,1,,0
2022-01-28,220128_ARIBOS,ARI,H,1,,0
2022-01-28,220128_CHICOL,CHI,H,4,,0
2022-01-28,220128_DALWSH,DAL,H,0,,0
2022-01-28,220128_NYRMIN,NYR,H,2,,0
2022-01-28,220128_PITDET,PIT,H,2,SO,0
2022-01-29,220129_ARIBUF,ARI,H,1,,0
2022-01-29,220129_CARNJD,CAR,H,2,,1
2022-01-29,220129_CGYVAN,CGY,H,1,OT,1
2022-01-29,220129_DETTOR,DET,H,4,,0
2022-01-29,220129_FLASJS,FLA,H,5,OT,1
2022-01-29,220129_MTLEDM,MTL,H,2,,0
2022-01-29,220129_OTTANA,OTT,H,1,,0
2022-01-29,220129_PHILAK,PHI,H,4,OT,1
2022-01-29,220129_STLWPG,STL,H,1,,0
2022-01-29,220129_TBLVGK,TBL,H,2,SO,0
2022-01-30,220130_CARSJS,CAR,H,2,,1
2022-01-30,220130_COLBUF,COL,H,4,,1
2022-01-30,220130_DALBOS,DAL,H,6,,1
2022-01-30,220130_MTLCBJ,MTL,H,3,,0
2022-01-30,220130_NYIMIN,NYI,H,3,,0
2022-01-30,220130_NYRSEA,NYR,H,3,,1
2022-01-30,220130_PITLAK,PIT,H,3,,0
2022-01-31,220131_CBJFLA,CBJ,H,4,,0
2022-01-31,220131_CHIVAN,CHI,H,1,,0
2022-01-31,220131_DETANA,DET,H,2,OT,1
2022-01-31,220131_OTTEDM,OTT,H,3,OT,1
2022-01-31,220131_TORNJD,TOR,H,6,,1
2022-02-01,220201_BOSSEA,BOS,H,3,,1
2022-02-01,220201_COLARI,COL,H,2,SO,0
2022-02-01,220201_DALCGY,DAL,H,3,,0
2022-02-01,220201_NJDTOR,NJD,H,1,,0
2022-02-01,220201_NSHVAN,NSH,H,4,,1
2022-02-01,220201_NYIOTT,NYI,H,4,,1
2022-02-01,220201_NYRFLA,NYR,H,5,,1
2022-02-01,220201_PHIWPG,PHI,H,3,,1
2022-02-01,220201_PITWSH,PIT,H,3,OT,0
2022-02-01,220201_TBLSJS,TBL,H,3,OT,1
2022-02-01,220201_VGKBUF,VGK,H,5,,1
2022-02-02,220202_ARICGY,ARI,H,2,,0
2022-02-02,220202_CHIMIN,CHI,H,0,,0
2022-02-02,220202_DETLAK,DET,H,3,,0
2022-02-02,220202_NYISEA,NYI,H,0,,0
2022-02-02,220202_WSHEDM,WSH,H,3,,0
2022-02-07,220207_OTTNJD,OTT,H,4,,1
2022-02-07,220207_TORCAR,TOR,H,4,OT,1
2022-02-08,220208_BOSPIT,BOS,H,2,,0
2022-02-08,220208_EDMVGK,EDM,H,0,,0
2022-02-08,220208_MTLNJD,MTL,H,1,,0
2022-02-08,220208_OTTCAR,OTT,H,4,,1
2022-02-08,220208_VANARI,VAN,H,5,,1
2022-02-08,220208_WPGMIN,WPG,H,2,,1
2022-02-08,220208_WSHCBJ,WSH,H,4,,0
2022-02-09,220209_CGYVGK,CGY,H,6,,1
2022-02-09,220209_DALNSH,DAL,H,4,,1
2022-02-09,220209_EDMCHI,EDM,H,1,,0
2022-02-09,220209_PHIDET,PHI,H,3,,0
2022-02-09,220209_SEAARI,SEA,H,2,,0
2022-02-09,220209_VANNYI,VAN,H,3,,0
2022-02-10,220210_BOSCAR,BOS,H,0,,0
2022-02-10,220210_BUFCBJ,BUF,H,3,OT,0
2022-02-10,220210_CGYTOR,CGY,H,5,,1
2022-02-10,220210_COLTBL,COL,H,3,,1
2022-02-10,220210_MTLWSH,MTL,H,2,,0
2022-02-10,220210_OTTPIT,OTT,H,0,,0
2022-02-10,220210_STLNJD,STL,H,4,,0
2022-02-11,220211_ANASEA,ANA,H,3,,0
2022-02-11,220211_ARITBL,ARI,H,3,,0
2022-02-11,220211_DALWPG,DAL,H,4,OT,1
2022-02-11,220211_EDMNYI,EDM,H,3,,1
2022-02-12,220212_CGYNYI,CGY,H,5,,1
2022-02-12,220212_DETPHI,DET,H,4,,1
2022-02-12,220212_MINCAR,MIN,H,3,,1
2022-02-12,220212_MTLCBJ,MTL,H,1,,0
2022-02-12,220212_NSHWPG,NSH,H,2,,0
2022-02-12,220212_OTTBOS,OTT,H,0,,0
2022-02-12,220212_STLCHI,STL,H,5,,1
2022-02-12,220212_VANTOR,VAN,H,3,,1
2022-02-13,220213_DALCOL,DAL,H,0,,0
2022-02-13,220213_MTLBUF,MTL,H,3,,0
2022-02-13,220213_NJDPIT,NJD,H,2,,0
2022-02-13,220213_WSHOTT,WSH,H,1,,0
2022-02-14,220214_MINDET,MIN,H,7,,1
2022-02-14,220214_SEATOR,SEA,H,2,,0
2022-02-14,220214_SJSEDM,SJS,H,0,,0
2022-02-14,220214_WPGCHI,WPG,H,1,,0
2022-02-15,220215_BUFNYI,BUF,H,6,,1
2022-02-15,220215_CGYCBJ,CGY,H,6,,1
2022-02-15,220215_COLDAL,COL,H,1,,0
2022-02-15,220215_LAKEDM,LAK,H,2,,0
2022-02-15,220215_NJDTBL,NJD,H,3,,0
2022-02-15,220215_NSHWSH,NSH,H,1,,0
2022-02-15,220215_NYRBOS,NYR,H,2,SO,1
2022-02-15,220215_OTTSTL,OTT,H,2,,0
2022-02-15,220215_PITPHI,PIT,H,5,OT,1
2022-02-16,220216_CARFLA,CAR,H,2,OT,0
2022-02-16,220216_CGYANA,CGY,H,6,,1
2022-02-16,220216_VGKCOL,VGK,H,0,,0
2022-02-16,220216_WPGMIN,WPG,H,6,,1
2022-02-17,220217_BUFOTT,BUF,H,1,,0
2022-02-17,220217_CHICBJ,CHI,H,4,,0
2022-02-17,220217_EDMANA,EDM,H,7,,1
2022-02-17,220217_MTLSTL,MTL,H,3,OT,1
2022-02-17,220217_NYIBOS,NYI,H,4,,1
2022-02-17,220217_NYRDET,NYR,H,2,SO,0
2022-02-17,220217_PHIWSH,PHI,H,3,,0
2022-02-17,220217_SJSVAN,SJS,H,4,OT,0
2022-02-17,220217_TORPIT,TOR,H,4,,1
2022-02-17,220217_WPGSEA,WPG,H,5,,1
2022-02-18,220218_CARNSH,CAR,H,5,,1
2022-02-18,220218_CHIDAL,CHI,H,0,SO,0
2022-02-18,220218_MINFLA,MIN,H,2,,0
2022-02-18,220218_VGKLAK,VGK,H,3,OT,0
2022-02-19,220219_ARILAK,ARI,H,3,,0
2022-02-19,220219_BUFCOL,BUF,H,3,,0
2022-02-19,220219_CGYSEA,CGY,H,2,,1
2022-02-19,220219_OTTBOS,OTT,H,2,OT,0
2022-02-19,220219_TORSTL,TOR,H,3,,0
2022-02-19,220219_VANANA,VAN,H,4,,0
2022-02-19,220219_WPGEDM,WPG,H,2,,0
2022-02-20,220220_ARIDAL,ARI,H,3,,1
2022-02-20,220220_CBJBUF,CBJ,H,7,,1
2022-02-20,220220_CHIFLA,CHI,H,2,,0
2022-02-20,220220_EDMMIN,EDM,H,3,,0
2022-02-20,220220_NYIMTL,NYI,H,2,SO,0
2022-02-20,220220_OTTNYR,OTT,H,1,,0
2022-02-20,220220_PITCAR,PIT,H,3,,0
2022-02-20,220220_SJSVGK,SJS,H,1,,0
2022-02-21,220221_BOSCOL,BOS,H,5,,1
2022-02-21,220221_CGYWPG,CGY,H,3,,1
2022-02-21,220221_MTLTOR,MTL,H,5,,1
2022-02-21,220221_PHICAR,PHI,H,3,OT,0
2022-02-21,220221_VANSEA,VAN,H,5,,1
2022-02-22,220222_ANASJS,ANA,H,4,SO,1
2022-02-22,220222_CBJTOR,CBJ,H,4,OT,1
2022-02-22,220222_FLANSH,FLA,H,4,,0
2022-02-22,220222_OTTMIN,OTT,H,4,,1
2022-02-22,220222_PHISTL,PHI,H,1,,0
2022-02-22,220222_SEANYI,SEA,H,2,,0
2022-02-23,220223_ARILAK,ARI,H,2,,0
2022-02-23,220223_DALWPG,DAL,H,3,OT,1
2022-02-23,220223_DETCOL,DET,H,2,,0
2022-02-23,220223_MTLBUF,MTL,H,4,,1
2022-02-23,220223_TBLEDM,TBL,H,5,,1
2022-02-24,220224_FLACBJ,FLA,H,3,,0
2022-02-24,220224_NSHDAL,NSH,H,2,SO,1
2022-02-24,220224_NYRWSH,NYR,H,4,,1
2022-02-24,220224_PITNJD,PIT,H,1,,0
2022-02-24,220224_SEABOS,SEA,H,2,OT,0
2022-02-24,220224_SJSNYI,SJS,H,4,SO,1
2022-02-24,220224_TORMIN,TOR,H,3,,1
2022-02-24,220224_VANCGY,VAN,H,7,,1
2022-02-25,220225_ANALAK,ANA,H,1,,0
2022-02-25,220225_ARIVGK,ARI,H,3,,1
2022-02-25,220225_CARCBJ,CAR,H,4,,1
2022-02-25,220225_CHINJD,CHI,H,8,,1
2022-02-25,220225_COLWPG,COL,H,6,,1
2022-02-25,220225_STLBUF,STL,H,5,,1
2022-02-26,220226_CGYMIN,CGY,H,7,,1
2022-02-26,220226_DETTOR,DET,H,7,,0
2022-02-26,220226_FLAEDM,FLA,H,3,,0
2022-02-26,220226_LAKNYI,LAK,H,5,,1
2022-02-26,220226_NSHTBL,NSH,H,2,,0
2022-02-26,220226_OTTMTL,OTT,H,1,,0
2022-02-26,220226_PHIWSH,PHI,H,2,,1
2022-02-26,220226_PITNYR,PIT,H,1,,1
2022-02-26,220226_SJSBOS,SJS,H,1,,0
2022-02-26,220226_VGKCOL,VGK,H,2,,0
2022-02-27,220227_ANANYI,ANA,H,0,,0
2022-02-27,220227_ARIWPG,ARI,H,3,,0
2022-02-27,220227_CAREDM,CAR,H,2,,1
2022-02-27,220227_CBJPIT,CBJ,H,2,,0
2022-02-27,220227_CHISTL,CHI,H,0,,0
2022-02-27,220227_DALBUF,DAL,H,4,,1
2022-02-27,220227_NYRVAN,NYR,H,2,,0
2022-02-27,220227_SJSSEA,SJS,H,3,,1
2022-02-28,220228_LAKBOS,LAK,H,0,,0
2022-02-28,220228_NJDVAN,NJD,H,7,,1
2022-02-28,220228_WSHTOR,WSH,H,3,,0
2022-03-01,220301_ANABOS,ANA,H,4,,1
2022-03-01,220301_CBJNJD,CBJ,H,4,,1
2022-03-01,220301_COLNYI,COL,H,5,,1
2022-03-01,220301_DETCAR,DET,H,4,OT,1
2022-03-01,220301_MINCGY,MIN,H,1,,0
2022-03-01,220301_PHIEDM,PHI,H,0,,0
2022-03-01,220301_TBLOTT,TBL,H,5,,1
2022-03-01,220301_VGKSJS,VGK,H,3,,1
2022-03-01,220301_WPGMTL,WPG,H,8,,1
2022-03-02,220302_DALLAK,DAL,H,4,,1
2022-03-02,220302_NYRSTL,NYR,H,5,,1
2022-03-02,220302_SEANSH,SEA,H,4,,1
2022-03-02,220302_TORBUF,TOR,H,1,,0
2022-03-03,220303_ARICOL,ARI,H,2,,1
2022-03-03,220303_CGYMTL,CGY,H,4,OT,0
2022-03-03,220303_CHIEDM,CHI,H,4,OT,1
2022-03-03,220303_FLAOTT,FLA,H,3,,1
2022-03-03,220303_NYIVAN,NYI,H,3,,0
2022-03-03,220303_PHIMIN,PHI,H,4,,0
2022-03-03,220303_TBLPIT,TBL,H,1,,0
2022-03-03,220303_VGKBOS,VGK,H,2,,0
2022-03-03,220303_WSHCAR,WSH,H,4,,1
2022-03-04,220304_ANAVGK,ANA,H,4,,0
2022-03-04,220304_BUFMIN,BUF,H,5,,1
2022-03-04,220304_CARPIT,CAR,H,3,OT,1
2022-03-04,220304_CBJLAK,CBJ,H,3,OT,0
2022-03-04,220304_NYRNJD,NYR,H,3,,1
2022-03-04,220304_TBLDET,TBL,H,3,,1
2022-03-04,220304_WPGDAL,WPG,H,3,OT,0
2022-03-05,220305_ARIOTT,ARI,H,8,,1
2022-03-05,220305_CBJBOS,CBJ,H,4,SO,0
2022-03-05,220305_COLCGY,COL,H,3,OT,0
2022-03-05,220305_EDMMTL,EDM,H,2,,0
2022-03-05,220305_FLADET,FLA,H,6,,1
2022-03-05,220305_NYISTL,NYI,H,2,,1
2022-03-05,220305_PHICHI,PHI,H,4,,1
2022-03-05,220305_SJSNSH,SJS,H,0,,0
2022-03-05,220305_TORVAN,TOR,H,4,,0
2022-03-05,220305_WSHSEA,WSH,H,5,,1
2022-03-06,220306_ANASJS,ANA,H,3,OT,1
2022-03-06,220306_BUFLAK,BUF,H,0,,0
2022-03-06,220306_CARSEA,CAR,H,3,,1
2022-03-06,220306_CHITBL,CHI,H,3,,0
2022-03-06,220306_MINDAL,MIN,H,3,,0
2022-03-06,220306_NJDSTL,NJD,H,3,OT,1
2022-03-06,220306_VGKOTT,VGK,H,2,,1
2022-03-06,220306_WPGNYR,WPG,H,1,,0
2022-03-07,220307_BOSLAK,BOS,H,2,OT,0
2022-03-07,220307_BUFFLA,BUF,H,1,,0
2022-03-07,220307_CBJTOR,CBJ,H,4,,0
2022-03-07,220307_CGYEDM,CGY,H,3,,1
2022-03-07,220307_NYICOL,NYI,H,4,,0
2022-03-08,220308_CGYWSH,CGY,H,4,,0
2022-03-08,220308_CHIANA,CHI,H,8,,1
2022-03-08,220308_DETARI,DET,H,2,,0
2022-03-08,220308_MINNYR,MIN,H,5,,1
2022-03-08,220308_NJDCOL,NJD,H,5,,1
2022-03-08,220308_NSHDAL,NSH,H,2,,1
2022-03-08,220308_PHIVGK,PHI,H,2,,1
2022-03-08,220308_PITFLA,PIT,H,3,,0
2022-03-08,220308_STLOTT,STL,H,1,,0
2022-03-08,220308_TORSEA,TOR,H,6,,1
2022-03-08,220308_WPGTBL,WPG,H,7,,1
2022-03-09,220309_EDMWSH,EDM,H,4,OT,1
2022-03-09,220309_VANMTL,VAN,H,5,,1
2022-03-10,220310_BOSCHI,BOS,H,4,,1
2022-03-10,220310_BUFVGK,BUF,H,3,,1
2022-03-10,220310_CARCOL,CAR,H,2,,1
2022-03-10,220310_CGYTBL,CGY,H,4,,1
2022-03-10,220310_DETMIN,DET,H,5,SO,0
2022-03-10,220310_FLAPHI,FLA,H,6,,1
2022-03-10,220310_LAKSJS,LAK,H,3,OT,0
2022-03-10,220310_NJDWPG,NJD,H,1,,0
2022-03-10,220310_NSHANA,NSH,H,4,,1
2022-03-10,220310_NYICBJ,NYI,H,6,,1
2022-03-10,220310_OTTSEA,OTT,H,4,OT,1
2022-03-10,220310_STLNYR,STL,H,6,,1
2022-03-10,220310_TORARI,TOR,H,4,OT,0
2022-03-11,220311_CBJMIN,CBJ,H,3,SO,1
2022-03-11,220311_NYIWPG,NYI,H,5,,1
2022-03-11,220311_PITVGK,PIT,H,5,,1
2022-03-11,220311_VANWSH,VAN,H,3,OT,0
2022-03-12,220312_BOSARI,BOS,H,3,,1
2022-03-12,220312_CARPHI,CAR,H,3,,1
2022-03-12,220312_CGYDET,CGY,H,3,,1
2022-03-12,220312_DALNYR,DAL,H,4,,0
2022-03-12,220312_EDMTBL,EDM,H,4,,1
2022-03-12,220312_MTLSEA,MTL,H,3,SO,0
2022-03-12,220312_NJDANA,NJD,H,2,SO,1
2022-03-12,220312_NSHSTL,NSH,H,4,,0
2022-03-12,220312_OTTCHI,OTT,H,3,,0
2022-03-12,220312_SJSLAK,SJS,H,5,,1
2022-03-13,220313_BUFTOR,BUF,H,5,,1
2022-03-13,220313_CBJVGK,CBJ,H,6,,1
2022-03-13,220313_COLCGY,COL,H,3,,1
2022-03-13,220313_LAKFLA,LAK,H,3,SO,1
2022-03-13,220313_MINNSH,MIN,H,2,,0
2022-03-13,220313_NYIANA,NYI,H,4,,1
2022-03-13,220313_PHIMTL,PHI,H,3,OT,0
2022-03-13,220313_PITCAR,PIT,H,4,,1
2022-03-13,220313_STLWPG,STL,H,3,OT,0
2022-03-13,220313_VANTBL,VAN,H,1,,0
2022-03-14,220314_OTTARI,OTT,H,3,,0
2022-03-15,220315_CHIBOS,CHI,H,1,OT,0
2022-03-15,220315_EDMDET,EDM,H,7,,1
2022-03-15,220315_LAKCOL,LAK,H,0,,0
2022-03-15,220315_MTLARI,MTL,H,3,,0
2022-03-15,220315_NSHPIT,NSH,H,4,,1
2022-03-15,220315_NYRANA,NYR,H,4,OT,1
2022-03-15,220315_SJSFLA,SJS,H,2,OT,0
2022-03-15,220315_TORDAL,TOR,H,4,,1
2022-03-15,220315_VANNJD,VAN,H,6,,1
2022-03-15,220315_WPGVGK,WPG,H,7,,1
2022-03-15,220315_WSHNYI,WSH,H,4,SO,1
2022-03-16,220316_CGYNJD,CGY,H,6,,1
2022-03-16,220316_MINBOS,MIN,H,4,,1
2022-03-16,220316_OTTCBJ,OTT,H,1,,0
2022-03-16,220316_SEATBL,SEA,H,1,,0
2022-03-17,220317_CBJWSH,CBJ,H,2,,0
2022-03-17,220317_EDMBUF,EDM,H,6,,1
2022-03-17,220317_LAKSJS,LAK,H,3,,1
2022-03-17,220317_MTLDAL,MTL,H,3,OT,0
2022-03-17,220317_NYRNYI,NYR,H,1,,0
2022-03-17,220317_PHINSH,PHI,H,5,,1
2022-03-17,220317_STLPIT,STL,H,2,SO,0
2022-03-17,220317_TORCAR,TOR,H,3,,1
2022-03-17,220317_VANDET,VAN,H,0,,0
2022-03-17,220317_VGKFLA,VGK,H,5,,1
2022-03-18,220318_ANAFLA,ANA,H,0,,0
2022-03-18,220318_CARWSH,CAR,H,3,SO,0
2022-03-18,220318_CGYBUF,CGY,H,0,OT,0
2022-03-18,220318_OTTPHI,OTT,H,3,,1
2022-03-18,220318_SJSCOL,SJS,H,3,,0
2022-03-18,220318_WPGBOS,WPG,H,2,,0
2022-03-19,220319_ARIPIT,ARI,H,1,,0
2022-03-19,220319_CBJSTL,CBJ,H,5,,1
2022-03-19,220319_EDMNJD,EDM,H,6,,1
2022-03-19,220319_MINCHI,MIN,H,3,,1
2022-03-19,220319_MTLOTT,MTL,H,5,,1
2022-03-19,220319_NSHTOR,NSH,H,6,,1
2022-03-19,220319_NYIDAL,NYI,H,4,,1
2022-03-19,220319_SEADET,SEA,H,4,,1
2022-03-19,220319_TBLNYR,TBL,H,1,,0
2022-03-19,220319_VANCGY,VAN,H,2,,0
2022-03-19,220319_VGKLAK,VGK,H,5,,1
2022-03-20,220320_CARNYR,CAR,H,0,,0
2022-03-20,220320_CHIWPG,CHI,H,4,,0
2022-03-20,220320_PHINYI,PHI,H,2,,1
2022-03-20,220320_SJSARI,SJS,H,4,,1
2022-03-20,220320_VANBUF,VAN,H,2,OT,0
2022-03-20,220320_WSHDAL,WSH,H,2,,0
2022-03-21,220321_ANANSH,ANA,H,3,,0
2022-03-21,220321_COLEDM,COL,H,3,OT,1
2022-03-21,220321_MINVGK,MIN,H,3,,1
2022-03-21,220321_MTLBOS,MTL,H,2,OT,0
