player_id,player_name,age,season,game_num,date,team,opponent,home_away_status,result,decision,GA,SA,SV,SV_perc,shutout,PIM,TOI
/b/bobrose01,Sergei Bobrovsky,32,2021,14,2021-03-11,FLA,CBJ,0,W,W,4,32,28,0.875,0,0,61.88333333333333
/b/bobrose01,Sergei Bobrovsky,32,2021,15,2021-03-13,FLA,CHI,1,W,W,2,32,30,0.938,0,0,60.0
/b/bobrose01,Sergei Bobrovsky,32,2021,16,2021-03-15,FLA,CHI,1,W,W,3,29,26,0.897,0,0,59.9
/b/bobrose01,Sergei Bobrovsky,32,2021,17,2021-03-18,FLA,NSH,1,L,L,2,27,25,0.926,0,0,58.38333333333333
/b/bobrose01,Sergei Bobrovsky,32,2021,18,2021-03-21,FLA,TBL,0,L,L,4,23,19,0.826,0,0,57.55
/b/bobrose01,Sergei Bobrovsky,32,2021,19,2021-03-25,FLA,CHI,0,L,L,2,20,18,0.9,0,0,58.11666666666667
/b/bobrose01,Sergei Bobrovsky,32,2021,20,2021-03-27,FLA,DAL,0,W,W,3,34,31,0.912,0,0,64.51666666666667
/b/bobrose01,Sergei Bobrovsky,32,2021,21,2021-03-30,FLA,DET,1,W,W,1,36,35,0.972,0,0,60.0
/b/bobrose01,Sergei Bobrovsky,32,2021,22,2021-04-03,FLA,CBJ,1,W,W,2,46,44,0.957,0,0,59.4
/b/bobrose01,Sergei Bobrovsky,32,2021,23,2021-04-06,FLA,CAR,0,L,L,3,34,31,0.912,0,0,59.0
/b/bobrose01,Sergei Bobrovsky,32,2021,24,2021-04-10,FLA,DAL,0,L,L,4,20,16,0.8,0,0,59.61666666666667
/b/bobrose01,Sergei Bobrovsky,32,2021,25,2021-04-17,FLA,TBL,0,W,W,3,31,28,0.903,0,0,59.65
/b/bobrose01,Sergei Bobrovsky,32,2021,26,2021-04-19,FLA,CBJ,1,W,W,2,36,34,0.944,0,0,60.0
/b/bobrose01,Sergei Bobrovsky,32,2021,27,2021-04-22,FLA,CAR,1,L,L,3,28,25,0.893,0,0,58.71666666666667
/b/bobrose01,Sergei Bobrovsky,32,2021,28,2021-04-26,FLA,NSH,0,L,,2,11,9,0.818,0,0,24.91666666666667
/b/bobrose01,Sergei Bobrovsky,32,2021,29,2021-04-27,FLA,NSH,0,W,,4,21,17,0.81,0,0,40.0
/b/bobrose01,Sergei Bobrovsky,32,2021,30,2021-05-01,FLA,CHI,0,W,W,4,35,31,0.8859999999999999,0,0,60.0
/b/bobrose01,Sergei Bobrovsky,32,2021,31,2021-05-08,FLA,TBL,1,W,W,1,29,28,0.966,0,0,60.0
/b/brossla01,Laurent Brossoit,27,2021,1,2021-01-19,WPG,OTT,0,W,W,3,41,38,0.927,0,0,61.25
/b/brossla01,Laurent Brossoit,27,2021,2,2021-01-24,WPG,EDM,1,L,L,4,38,34,0.895,0,0,60.0
/b/brossla01,Laurent Brossoit,27,2021,3,2021-02-02,WPG,CGY,1,W,W,2,31,29,0.935,0,0,60.0
/b/brossla01,Laurent Brossoit,27,2021,4,2021-02-19,WPG,VAN,0,W,W,0,29,29,1.0,1,0,59.96666666666667
/b/brossla01,Laurent Brossoit,27,2021,5,2021-03-02,WPG,VAN,1,W,W,2,33,31,0.939,0,0,60.0
/b/brossla01,Laurent Brossoit,27,2021,6,2021-03-06,WPG,MTL,0,L,,3,9,6,0.667,0,0,25.216666666666665
/b/brossla01,Laurent Brossoit,27,2021,7,2021-03-13,WPG,TOR,0,W,W,2,22,20,0.909,0,0,60.0
/b/brossla01,Laurent Brossoit,27,2021,8,2021-03-18,WPG,EDM,0,L,L,2,21,19,0.905,0,0,58.35
/b/brossla01,Laurent Brossoit,28,2021,9,2021-03-27,WPG,CGY,0,L,L,4,33,29,0.879,0,0,56.31666666666667
/b/brossla01,Laurent Brossoit,28,2021,10,2021-04-14,WPG,OTT,0,W,W,2,29,27,0.931,0,0,60.0
/b/brossla01,Laurent Brossoit,28,2021,11,2021-04-22,WPG,TOR,1,L,L,1,26,25,0.962,0,0,46.15
/b/brossla01,Laurent Brossoit,28,2021,12,2021-04-26,WPG,EDM,1,L,,0,7,7,1.0,0,0,20.0
/b/brossla01,Laurent Brossoit,28,2021,13,2021-05-03,WPG,OTT,0,L,L,2,18,16,0.889,0,0,59.2
/b/brossla01,Laurent Brossoit,28,2021,14,2021-05-10,WPG,VAN,1,L,L,3,31,28,0.903,0,0,57.66666666666666
/c/campbja01,Jack Campbell,29,2021,1,2021-01-16,TOR,OTT,0,W,W,2,19,17,0.895,0,0,59.8
