Unnamed: 0,date_recorded,time_recorded,game_id,date_game,time_game,team,pl_line,pl_odds
297.0,2023-03-04,10:54:31,149,2023-03-04,18:08:00,WPG Jets,1.5,−235
298.0,2023-03-04,10:54:31,150,2023-03-04,19:08:00,NSH Predators,-1.5,+110
299.0,2023-03-04,10:54:31,150,2023-03-04,19:08:00,CHI Blackhawks,1.5,−140
300.0,2023-03-04,10:54:31,151,2023-03-04,21:08:00,MIN Wild,1.5,−225
301.0,2023-03-04,10:54:31,151,2023-03-04,21:08:00,CGY Flames,-1.5,+165
302.0,2023-03-04,10:54:31,152,2023-03-04,21:38:00,STL Blues,1.5,−155
303.0,2023-03-04,10:54:31,152,2023-03-04,21:38:00,LA Kings,-1.5,+125
304.0,2023-03-05,10:33:09,153,2023-03-05,14:00:00,TB Lightning,1.5,−175
305.0,2023-03-05,10:33:09,153,2023-03-05,14:00:00,CAR Hurricanes,-1.5,+135
306.0,2023-03-05,10:33:09,154,2023-03-05,17:00:00,MTL Canadiens,1.5,−130
307.0,2023-03-05,10:33:09,154,2023-03-05,17:00:00,VGK Golden Knights,-1.5,+105
308.0,2023-03-05,10:33:09,155,2023-03-05,17:00:00,DET Red Wings,1.5,−240
309.0,2023-03-05,10:33:09,155,2023-03-05,17:00:00,PHI Flyers,-1.5,+175
310.0,2023-03-05,10:33:34,156,2023-03-05,18:00:00,NJ Devils,-1.5,−145
311.0,2023-03-05,10:33:34,156,2023-03-05,18:00:00,ARI Coyotes,1.5,+115
312.0,2023-03-05,10:33:34,157,2023-03-05,20:00:00,SEA Kraken,1.5,−195
313.0,2023-03-05,10:33:34,157,2023-03-05,20:00:00,COL Avalanche,-1.5,+145
314.0,2023-03-06,10:05:55,158,2023-03-06,18:30:00,EDM Oilers,-1.5,+150
315.0,2023-03-06,10:05:55,158,2023-03-06,18:30:00,BUF Sabres,1.5,−205
316.0,2023-03-06,10:05:55,159,2023-03-06,18:38:00,SJ Sharks,1.5,−140
317.0,2023-03-06,10:05:55,159,2023-03-06,18:38:00,WPG Jets,-1.5,+110
318.0,2023-03-06,10:05:55,160,2023-03-06,19:38:00,CGY Flames,1.5,−240
319.0,2023-03-06,10:05:55,160,2023-03-06,19:38:00,DAL Stars,-1.5,+175
320.0,2023-03-06,10:05:55,161,2023-03-06,20:08:00,OTT Senators,-1.5,−115
